"","NUTS_ID","Kod_GUS","Nazwa","Rok","TFR","ludnosc_ogolem_ogÛ≥em","ludnosc_ogolem_wiek_rozrodczy","ludnosc_ogolem_wiek_produkcyjny","ludnosc_kobiety_ogÛ≥em","ludnosc_kobiety_wiek_rozrodczy","ludnosc_kobiety_wiek_produkcyjny","ludnosc_mezczyzni_ogÛ≥em","ludnosc_mezczyzni_wiek_rozrodczy","ludnosc_mezczyzni_wiek_produkcyjny","bezrobotni_ogÛ≥em","bezrobotni_mÍøczyüni","bezrobotni_kobiety","wynagrodzenia","cena_mieszkan_metr_mediana","cena_mieszkan_metr_srednia","mieszkania_oddane","mieszkania_przecietna_powierzchnia","mieszkania_izby","mieszkania_nowe","rozwody","rozwody_na_10_tys","separacje","separacje_na_10_tys","swiadczenia_500_plus","swiadczenia_spoleczne","wspolczynnik_feminizacji","zlobki","malzenstwa_zawarte","ludnosc_na_1km2","gestosc_zaludnienia_pow_zabudowana","zmiana_liczby_ludnosci","ludnosc_tys","ludnosc_tys_mezczyzni","ludnosc_tys_kobiety","praca_ogolem_ogÛ≥em","praca_ogolem_mÍøczyüni","praca_ogolem_kobiety","praca_rolnictwo_ogÛ≥em","praca_rolnictwo_mÍøczyüni","praca_rolnictwo_kobiety","praca_przemysl_na_10_tys_ogÛ≥em","praca_przemysl_na_10_tys_mÍøczyüni","praca_przemysl_na_10_tys_kobiety","praca_handel_ogÛ≥em","praca_handel_mÍøczyüni","praca_handel_kobiety","praca_finanse_ogÛ≥em","praca_finanse_mÍøczyüni","praca_finanse_kobiety","praca_pozostale_na_10_tys_ogÛ≥em","praca_pozostale_na_10_tys_mÍøczyüni","praca_pozostale_na_10_tys_kobiety","zgony_kobiety","zgony_mezczyzni","zgony_ogolem","dochody_ogolem","dochody_wlasne","dochody_podatki","dochody_podatki_osoby_fizyczne","dochody_podatki_osoby_prawne","dochody_podatki_pozostale","swiadczenia_ogolem"
"189","PL417","023015900000","PODREGION LESZCZY—SKI",2020,1.689,552613,261961,327364,280762,127678,160925,271851,134283,166439,9386,3687,5699,4655.24,3790,3586,5.3,108.2,4.4,3.6,627,11.3,4,0.07,660873789,193366,103,98,4.1,92,NA,-9.1,552.61,271.85,280.76,165120,84829,80291,29008,16628,12380,66083,42053,24030,31095,16206,14889,4343,1350,2993,34591,8592,25999,3054,3451,6505,6031.81,2612.3,NA,1017.36,62.27,832.16,661067155
"190","PL417","023015900000","PODREGION LESZCZY—SKI",2021,1.568,550841,259755,325050,280000,126565,159688,270841,133190,165362,7722,3020,4702,5021.32,4058,3845,6.7,99.9,4.2,3.8,816,14.8,6,0.11,662701109,193952,103,116,4.7,92,NA,-3.2,550.84,270.84,280,168433,86697,81736,29029,16670,12359,67795,42985,24810,31919,16895,15024,4267,1347,2920,35423,8800,26623,3336,3644,6980,6427.68,2764.03,NA,1131.93,91.9,899.52,662895061
"191","PL411","023016000000","PODREGION PILSKI",2012,1.387,414438,208387,269261,209950,101553,132447,204488,106834,136814,25611,11530,14081,3136.94,2553,2451,2.6,119.9,4.7,1.7,761,18.4,25,0.6,NA,104000,103,NA,5.5,64,1731,-0.1,414.44,204.49,209.95,102278,54128,48150,25668,14558,11110,34075,24035,10040,16404,8593,7811,2248,633,1615,23883,6309,17574,1731,1931,3662,2987.98,1397.09,NA,439.73,16.63,511.93,NA
"192","PL411","023016000000","PODREGION PILSKI",2013,1.331,413776,206756,266588,209695,100678,131068,204081,106078,135520,24240,11033,13207,3302.81,2597,2447,2.2,124.7,4.8,1.6,677,16.4,15,0.36,NA,100611,103,NA,4.8,64,1725,-1.6,413.78,204.08,209.7,103975,54581,49394,26007,14741,11266,33967,23785,10182,17553,9136,8417,2254,602,1652,24194,6317,17877,1825,2035,3860,3085.8,1474.42,NA,463.64,22.91,548.45,NA
"193","PL411","023016000000","PODREGION PILSKI",2014,1.328,413392,205418,263870,209386,99927,129574,204006,105491,134296,19460,8509,10951,3394.31,2554,2447,2.5,112.6,4.5,1.6,758,18.3,12,0.29,NA,92054,103,32,5,64,1714,-0.9,413.39,204.01,209.39,107721,56938,50783,26297,14938,11359,35839,25090,10749,19011,9922,9089,2153,596,1557,24421,6392,18029,1757,1982,3739,3229.63,1606.69,NA,508.09,38.05,576.08,NA
"194","PL411","023016000000","PODREGION PILSKI",2015,1.348,412675,204099,260929,208983,99209,128026,203692,104890,132903,15040,6442,8598,3437.96,2791,2633,2.8,107.9,4.5,1.7,664,16.1,14,0.34,NA,98889,103,34,5.1,64,NA,-1.7,412.68,203.69,208.98,110954,58148,52806,26120,14758,11362,37129,25372,11757,20645,10686,9959,2113,603,1510,24947,6729,18218,1939,2179,4118,3296.47,1625.33,NA,559.97,34.15,585.61,NA
"195","PL411","023016000000","PODREGION PILSKI",2016,1.395,412476,203163,258018,208990,98817,126599,203486,104346,131419,12864,5360,7504,3595.33,2889,2692,2.8,111.4,4.4,1.7,809,19.6,13,0.32,NA,121650,103,38,5.1,64,NA,-0.5,412.48,203.49,208.99,114168,59527,54641,26321,14941,11380,37001,24914,12087,23066,12258,10808,2072,585,1487,25708,6829,18879,1861,2119,3980,3933.17,1699.25,NA,603.31,31.43,607.24,NA
"196","PL411","023016000000","PODREGION PILSKI",2017,1.503,412007,201644,254300,208776,98006,124658,203231,103638,129642,10011,3955,6056,3809.5,3038,2817,3,104.3,4.3,1.8,792,19.2,15,0.36,279957500,129526,103,43,5.1,64,NA,-1.1,412.01,203.23,208.78,116869,61542,55327,26346,14941,11405,38817,26189,12628,23768,12843,10925,1923,570,1353,26015,6999,19016,1829,2101,3930,4254.18,1768.27,NA,663.28,29.21,644.04,280087026
"197","PL411","023016000000","PODREGION PILSKI",2018,1.44,411150,200098,251166,208434,97251,123062,202716,102847,128104,8787,3454,5333,4106.86,3301,3106,2.9,104.4,4.3,1.8,778,18.9,12,0.29,262742274,129213,103,57,5.1,64,NA,-2.1,411.15,202.72,208.43,118913,62738,56175,25983,14789,11194,40003,26914,13089,25366,13774,11592,1885,565,1320,25676,6696,18980,2004,2124,4128,4586.71,1914.24,NA,764.13,35.8,663.75,262871487
"198","PL411","023016000000","PODREGION PILSKI",2019,1.411,409823,197988,247771,207760,96167,121293,202063,101821,126478,8055,3344,4711,4355.58,3599,3440,3.8,98.2,4.1,2,797,19.4,9,0.22,346099328,131019,103,81,5,63,NA,-3.2,409.82,202.06,207.76,119379,62633,56746,25991,14778,11213,39935,26801,13134,26437,14363,12074,1858,536,1322,25158,6155,19003,1936,2101,4037,5020.69,2102.08,NA,843.99,37.03,681.15,346230347
"199","PL411","023016000000","PODREGION PILSKI",2020,1.486,401997,189114,237868,203876,91784,116357,198121,97330,121511,9424,3885,5539,4628.97,4225,3884,3.8,99.2,4.2,2.3,511,12.7,4,0.1,448263757,137744,103,87,3.9,62,NA,-19.1,402,198.12,203.88,107968,57072,50896,15471,9638,5833,40034,26808,13226,26173,14230,11943,1804,517,1287,24486,5879,18607,2236,2604,4840,5561.39,2287.12,NA,832.66,48.12,733.31,448401501
"200","PL411","023016000000","PODREGION PILSKI",2021,1.357,399444,187307,235815,202646,90809,115272,196798,96498,120543,7494,3014,4480,5021.43,4398,4131,4.8,95.9,4.1,2.7,635,15.9,2,0.05,439076352,141076,103,117,4.3,62,NA,-6.4,399.44,196.8,202.65,110879,58337,52542,15343,9510,5833,40842,27007,13835,27729,15142,12587,1725,505,1220,25240,6173,19067,2498,2764,5262,6062.34,2522.39,NA,931.96,72.91,804.27,439217428
"201","PL418","023016100000","PODREGION POZNA—SKI",2012,1.462,610528,314957,398993,311837,156444,199655,298691,158513,199338,19314,8546,10768,3377.82,3917,3740,8.4,112.9,4.5,5.4,919,15.2,24,0.4,NA,102397,104,NA,5.4,124,2055,13.6,610.53,298.69,311.84,175298,99149,76149,25343,14485,10858,73886,50425,23461,44417,25011,19406,3012,1002,2010,28640,8226,20414,2216,2490,4706,3053.56,1947.43,NA,698.46,46.57,773.33,NA
"202","PL418","023016100000","PODREGION POZNA—SKI",2013,1.409,618754,317116,400579,316029,157359,200431,302725,159757,200148,19008,8387,10621,3492.7,3706,3554,7.3,121.2,4.7,5.2,1028,16.7,14,0.23,NA,101473,104,NA,4.6,126,2048,13.5,618.75,302.73,316.03,183683,103343,80340,25451,14454,10997,75941,51697,24244,46901,26835,20066,3234,1009,2225,32156,9348,22808,2322,2533,4855,3191.39,2049.46,NA,741.91,55.59,829.88,NA
"203","PL418","023016100000","PODREGION POZNA—SKI",2014,1.47,626050,318801,401226,319772,158192,200744,306278,160609,200482,14581,6199,8382,3527.19,3748,3579,7,115.7,4.5,4.6,1048,16.8,20,0.32,NA,97333,104,68,5,127,2027,11.8,626.05,306.28,319.77,190182,106154,84028,25650,14550,11100,78103,52326,25777,49805,28343,21462,3372,1107,2265,33252,9828,23424,2306,2484,4790,3332.83,2172.13,NA,809.35,58.23,841.84,NA
"204","PL418","023016100000","PODREGION POZNA—SKI",2015,1.536,634007,321028,401794,323777,159195,200929,310230,161833,200865,12235,5095,7140,3677.14,3927,3686,8.1,111.9,4.4,5.2,1128,17.9,15,0.24,NA,108635,104,84,5.1,129,NA,12.7,634.01,310.23,323.78,195837,108764,87073,25470,14377,11093,78991,52524,26467,53690,30466,23224,3415,1105,2310,34271,10292,23979,2398,2612,5010,3539.27,2299.01,NA,894.86,73.48,887.95,NA
"205","PL418","023016100000","PODREGION POZNA—SKI",2016,1.632,642410,323466,402488,327964,160511,201245,314446,162955,201243,10318,4021,6297,3860.98,3863,3707,9,106.4,4.2,5.7,1220,19.1,21,0.33,NA,139376,104,95,5.2,130,NA,13.3,642.41,314.45,327.96,204166,112810,91356,25214,14174,11040,82782,54678,28104,56910,32269,24641,3025,934,2091,36235,10755,25480,2380,2609,4989,4247.91,2415.16,NA,977.08,77.01,927.37,NA
"206","PL418","023016100000","PODREGION POZNA—SKI",2017,1.774,651660,325935,403052,332726,161859,201472,318934,164076,201580,7596,2761,4835,4046.48,3834,3728,9.6,100.9,4.2,5.7,1073,16.6,16,0.25,455093079,148581,104,104,5.1,132,NA,14.4,651.66,318.93,332.73,212157,117084,95073,25206,14141,11065,85845,56466,29379,62835,35508,27327,2854,861,1993,35417,10108,25309,2440,2747,5187,4661.93,2566.66,NA,1075.7,88.97,962.74,455241660
"207","PL418","023016100000","PODREGION POZNA—SKI",2018,1.714,661132,328937,404727,337730,163530,202364,323402,165407,202363,6403,2262,4141,4267.95,4102,4027,10.4,98.6,4.2,5.9,1168,17.8,15,0.23,443435962,151546,104,156,5,134,NA,14.5,661.13,323.4,337.73,215814,119073,96741,24985,14004,10981,87649,57398,30251,64572,36831,27741,2845,870,1975,35763,9970,25793,2615,2958,5573,5029.51,2781.9,NA,1238.65,92.59,992.19,443587508
"208","PL418","023016100000","PODREGION POZNA—SKI",2019,1.69,671065,332419,407186,342858,165328,203507,328207,167091,203679,5720,2124,3596,4630.73,4321,4259,10,100.6,4.4,6,1192,17.9,10,0.15,662838556,156801,104,190,4.9,136,NA,15,671.07,328.21,342.86,218904,121050,97854,24762,13849,10913,89279,58369,30910,65417,37972,27445,3085,1023,2062,36361,9837,26524,2534,2946,5480,5686.06,3016.99,NA,1400.3,93.83,1034.75,662995357
"209","PL418","023016100000","PODREGION POZNA—SKI",2020,1.63,701469,345959,422777,358440,172285,211115,343029,173674,211662,8701,3465,5236,4811.75,4557,4473,9.3,98.5,4.3,5.7,712,10.2,6,0.09,898693686,161860,104,196,3.8,142,NA,45.3,701.47,343.03,358.44,212216,116650,95566,16192,9462,6730,87614,57176,30438,66944,38314,28630,3123,1056,2067,38343,10642,27701,2976,3368,6344,6084.67,3157.5,NA,1336.91,122.12,1025.19,898855546
"210","PL418","023016100000","PODREGION POZNA—SKI",2021,1.587,708142,347990,426126,361975,173481,212823,346167,174509,213303,7202,2895,4307,5119.01,4870,4925,11.8,98.7,4.3,6.9,1185,16.8,9,0.13,917893526,165183,105,217,4.3,144,NA,9.5,708.14,346.17,361.98,219603,120823,98780,16117,9394,6723,90090,58094,31996,72071,42109,29962,2564,779,1785,38761,10447,28314,3340,3711,7051,6641.91,3442.28,NA,1501.48,146.62,1144.4,918058709
"211","PL415","023016200000","PODREGION MIASTO POZNA—",2012,1.185,550742,270223,347578,294243,137561,179787,256499,132662,167791,13686,6560,7126,4119.68,5497,5402,4.9,71,3.1,0.8,1145,20.7,26,0.47,NA,50609,115,NA,5.1,2103,4836,-5.1,550.74,256.5,294.24,233532,116050,117482,1794,980,814,51639,38259,13380,65892,35609,30283,16269,6003,10266,97938,35199,62739,2892,2752,5644,4985.44,3382.91,NA,1323.57,159.7,747.81,NA
"212","PL415","023016200000","PODREGION MIASTO POZNA—",2013,1.167,548028,267364,341056,292752,136046,175997,255276,131318,165059,13530,6600,6930,4256.82,5451,5429,4.7,71.2,3,0.7,1137,20.7,38,0.69,NA,49038,115,NA,4.4,2092,4758,-4.9,548.03,255.28,292.75,231362,113632,117730,1857,1023,834,49493,36552,12941,64784,34762,30022,16294,6055,10239,98934,35240,63694,2978,2765,5743,4852.9,3272.07,NA,1389.1,150.65,770.92,NA
"213","PL415","023016200000","PODREGION MIASTO POZNA—",2014,1.178,545680,264229,334397,291364,134382,172200,254316,129847,162197,10350,4871,5479,4354.4,5581,5558,6.7,64.3,3,0.8,1147,21,25,0.46,NA,47800,115,182,4.6,2083,4695,-4.3,545.68,254.32,291.36,240022,116962,123060,1939,1056,883,50082,36958,13124,67170,35600,31570,15370,5803,9567,105461,37545,67916,2873,2687,5560,5178.83,3478.13,NA,1463.98,165.85,823.86,NA
"214","PL415","023016200000","PODREGION MIASTO POZNA—",2015,1.198,542348,260704,327314,289478,132549,168190,252870,128155,159124,7964,3740,4224,4549.11,5650,5554,6.7,63.3,2.7,0.7,1163,21.4,20,0.37,NA,54232,114,186,4.8,2071,NA,-6.1,542.35,252.87,289.48,239077,115963,123114,1925,1076,849,49401,36331,13070,66471,34793,31678,15048,5714,9334,106232,38049,68183,3063,2840,5903,6099.13,3680.81,NA,1556.91,214.01,847.63,NA
"215","PL415","023016200000","PODREGION MIASTO POZNA—",2016,1.352,540372,257695,320938,288475,130963,164721,251897,126732,156217,6578,2936,3642,4770.94,5722,5591,5.4,65.6,3,0.8,1138,21,11,0.2,NA,70027,115,200,5.8,2063,NA,-3.6,540.37,251.9,288.48,248649,120831,127818,1893,1020,873,49674,36441,13233,68253,35530,32723,15292,6005,9287,113537,41835,71702,2813,2796,5609,6006.55,3929.08,NA,1693.02,229,882.1,NA
"216","PL415","023016200000","PODREGION MIASTO POZNA—",2017,1.46,538633,254772,314903,287429,129424,161295,251204,125348,153608,5048,2265,2783,5062.37,5897,5812,7.5,61.9,2.8,0.7,939,17.4,22,0.41,248473916,76219,114,224,5.9,2057,NA,-3.2,538.63,251.2,287.43,248435,119884,128551,1897,1024,873,49806,36175,13631,67862,35655,32207,15481,6069,9412,113389,40961,72428,2937,2692,5629,6505.48,4259.14,NA,1839.38,241.26,942.54,248550135
"217","PL415","023016200000","PODREGION MIASTO POZNA—",2018,1.504,536438,252174,309893,286194,127987,158492,250244,124187,151401,4214,1767,2447,5355.57,6191,6147,7.5,63.1,3,0.8,1007,18.7,19,0.35,239821708,79733,114,243,5.9,2048,NA,-4.1,536.44,250.24,286.19,250935,120874,130061,1931,1052,879,50598,36880,13718,71649,37635,34014,15037,5862,9175,111720,39445,72275,2984,2852,5836,6879.58,4558.96,NA,2077.97,269.67,1014.21,239901441
"218","PL415","023016200000","PODREGION MIASTO POZNA—",2019,1.511,534813,250110,306133,285183,126884,156419,249630,123226,149714,3737,1728,2009,5713.03,6500,6397,9.4,62.6,3,1,1029,19.2,11,0.21,378538700,82163,114,259,5.8,2042,NA,-3,534.81,249.63,285.18,257595,122799,134796,1926,1043,883,51316,37379,13937,71938,37716,34222,15019,6047,8972,117396,40614,76782,2926,2739,5665,7766.51,4958.02,NA,2278.01,326.44,1044.67,378620863
"219","PL415","023016200000","PODREGION MIASTO POZNA—",2020,1.237,547777,276541,330067,292250,140822,169113,255527,135719,160954,7031,3346,3685,6104.97,6895,6832,9,62.8,2.7,0.9,603,11,8,0.15,529814638,89610,114,287,4.4,2091,NA,24.2,547.78,255.53,292.25,251975,119328,132647,1235,676,559,49810,35935,13875,69356,37065,32291,14572,5917,8655,117002,39735,77267,3438,3308,6746,7931.62,4848.02,NA,2174.79,296.88,1039.02,529904248
"220","PL415","023016200000","PODREGION MIASTO POZNA—",2021,1.183,545073,275572,329007,290885,140298,168472,254188,135274,160535,5654,2641,3013,6662.69,7630,7663,11.7,61.7,2.9,1.1,846,15.5,12,0.22,530437873,83878,114,305,5,2081,NA,-4.9,545.07,254.19,290.89,255998,121273,134725,1281,681,600,49391,35599,13792,72964,39029,33935,13522,5390,8132,118840,40574,78266,3539,3467,7006,9134.42,5327.61,NA,2419.38,372.81,1183.61,530521751
"221","PL426","023216300000","PODREGION KOSZALI—SKI",2012,1.231,361931,177596,234394,186255,87410,116729,175676,90186,117665,25130,12497,12633,3189.44,3823,3767,6,95.4,4.1,2.5,669,18.5,9,0.25,NA,69561,106,NA,5,83,1856,0.1,361.93,175.68,186.26,78021,37214,40807,10148,5951,4197,21667,14952,6715,17543,8060,9483,2440,737,1703,26223,7514,18709,1509,1765,3274,3726.65,2028.6,NA,588.33,26.69,749.25,NA
"222","PL426","023216300000","PODREGION KOSZALI—SKI",2013,1.164,361529,176220,231578,186137,86643,115234,175392,89577,116344,25290,12755,12535,3304.24,3605,3925,4.1,109.5,4.4,2.3,760,21,11,0.3,NA,65945,106,NA,4.5,83,1844,-1.1,361.53,175.39,186.14,79237,37208,42029,10138,5931,4207,22319,15167,7152,17970,8073,9897,2361,706,1655,26449,7331,19118,1562,1850,3412,3883.8,2176.16,NA,621.3,31.51,830.84,NA
"223","PL426","023216300000","PODREGION KOSZALI—SKI",2014,1.204,360302,174188,227809,185609,85585,113298,174693,88603,114511,21788,10920,10868,3401.87,3651,3765,5,88.2,3.7,2.1,725,20.1,7,0.19,NA,60260,106,124,4.8,83,1827,-3.4,360.3,174.69,185.61,80092,36926,43166,10105,5855,4250,22834,15193,7641,18200,7889,10311,2351,699,1652,26602,7290,19312,1550,1774,3324,4168.6,2350.38,NA,660.84,30.81,878.25,NA
"224","PL426","023216300000","PODREGION KOSZALI—SKI",2015,1.195,358966,172568,223884,185024,84871,111328,173942,87697,112556,18634,9092,9542,3480.06,3333,3488,4.7,88.6,3.8,2.1,651,18.1,5,0.14,NA,64810,106,137,4.8,82,NA,-3.7,358.97,173.94,185.02,81287,37752,43535,10123,5889,4234,23586,15718,7868,18720,8233,10487,2358,743,1615,26500,7169,19331,1759,1851,3610,4255.9,2508.77,NA,724.3,27.66,920.76,NA
"225","PL426","023216300000","PODREGION KOSZALI—SKI",2016,1.302,358488,171147,220368,184826,84126,109484,173662,87021,110884,15687,7305,8382,3639.32,3546,3829,4.8,89.5,3.8,2.1,692,19.3,18,0.5,NA,80461,106,148,4.9,82,NA,-1.3,358.49,173.66,184.83,83891,39022,44869,10178,5948,4230,24434,16230,8204,19835,8691,11144,2462,789,1673,26982,7364,19618,1645,1901,3546,4727.55,2610.29,NA,783.38,32.46,947.41,NA
"226","PL426","023216300000","PODREGION KOSZALI—SKI",2017,1.392,358340,169696,217017,184957,83533,107784,173383,86163,109233,12439,5448,6991,3826.52,3488,3778,6.4,82.6,3.6,2.2,640,17.9,11,0.31,193191036,85264,107,160,4.7,82,NA,-0.4,358.34,173.38,184.96,84530,40325,44205,10183,5974,4209,24841,16543,8298,20055,9170,10885,2127,673,1454,27324,7965,19359,1699,1949,3648,5138.85,2897.67,NA,863.41,30.53,1095.5,193276300
"227","PL426","023216300000","PODREGION KOSZALI—SKI",2018,1.356,357478,168051,213456,184537,82742,105955,172941,85309,107501,11009,4694,6315,4056.76,4611,5168,7.2,73,3.3,2.3,636,17.8,7,0.2,183832716,88303,107,205,4.7,82,NA,-2.4,357.48,172.94,184.54,85267,40939,44328,10199,5971,4228,24956,16888,8068,20714,9767,10947,2133,657,1476,27265,7656,19609,1765,1939,3704,5529.56,3006.23,NA,980.03,36.98,1122.37,183921019
"228","PL426","023216300000","PODREGION KOSZALI—SKI",2019,1.334,356660,166449,210331,184180,81914,104223,172480,84535,106108,9768,4192,5576,4410.38,4536,5005,6.4,78.4,3.4,2.2,626,17.5,8,0.22,255618896,91265,107,222,4.5,82,NA,-2.3,356.66,172.48,184.18,85835,41136,44699,10159,5923,4236,25776,17453,8323,20391,9509,10882,2100,658,1442,27409,7593,19816,1837,1946,3783,6037.45,3215.31,NA,1078.73,39.48,1103.94,255710161
"229","PL426","023216300000","PODREGION KOSZALI—SKI",2020,1.321,350491,160955,203884,181011,79056,100837,169480,81899,103047,12819,5910,6909,4753.61,5276,5799,7,77.9,3.4,2.6,446,12.7,4,0.11,339726977,96325,107,244,3.4,80,NA,-17.3,350.49,169.48,181.01,80344,38547,41797,5849,3691,2158,25862,17333,8529,19469,9296,10173,1942,640,1302,27222,7587,19635,2098,2426,4524,6613.25,3503.46,NA,1084.95,45.88,1115.91,339823302
"230","PL426","023216300000","PODREGION KOSZALI—SKI",2021,1.257,347643,159005,201407,179566,78105,99714,168077,80900,101693,11271,5132,6139,5234.59,6727,6759,9,77.6,3.4,2.9,667,19.1,9,0.26,337970183,96864,107,280,4.1,80,NA,-8.1,347.64,168.08,179.57,81613,38964,42649,5874,3732,2142,25896,17427,8469,20013,9548,10465,1826,597,1229,28004,7660,20344,2459,2476,4935,7359.77,3884.88,NA,1191.52,60.33,1264.45,338067047
"231","PL427","023216400000","PODREGION SZCZECINECKO-PYRZYCKI",2012,1.311,438699,216058,285278,222314,104711,139447,216385,111347,145831,35889,16640,19249,3045.76,2380,2257,1.8,117.2,4.7,1.2,692,15.8,8,0.18,NA,116124,103,NA,5.3,42,1244,-3.1,438.7,216.39,222.31,81020,40579,40441,18994,11082,7912,26729,17465,9264,10717,5234,5483,1761,424,1337,22819,6374,16445,2010,2361,4371,3156.77,1499.99,NA,374.52,16.33,676.15,NA
"232","PL427","023216400000","PODREGION SZCZECINECKO-PYRZYCKI",2013,1.274,436811,213497,281075,221538,103542,137476,215273,109955,143599,35714,16579,19135,3149.36,2089,2018,1.8,121.3,4.9,1.3,799,18.3,9,0.21,NA,109950,103,NA,4.7,42,1256,-4.3,436.81,215.27,221.54,82145,40758,41387,18921,11000,7921,26883,17575,9308,10858,5133,5725,1905,495,1410,23578,6555,17023,2086,2424,4510,3303.76,1625.2,NA,398.12,15.81,740.12,NA
"233","PL427","023216400000","PODREGION SZCZECINECKO-PYRZYCKI",2014,1.277,435231,211111,276843,220725,102304,135275,214506,108807,141568,30412,13975,16437,3259.79,2136,2101,1.6,124,4.9,1.2,725,16.6,10,0.23,NA,97789,103,19,5,42,1250,-3.6,435.23,214.51,220.73,82449,40971,41478,19316,11264,8052,26294,17378,8916,11154,5220,5934,1927,501,1426,23758,6608,17150,1940,2273,4213,3419.01,1753.62,NA,439.35,18.3,774.78,NA
"234","PL427","023216400000","PODREGION SZCZECINECKO-PYRZYCKI",2015,1.235,433357,209210,272376,219869,101495,133121,213488,107715,139255,26781,12113,14668,3338.95,2157,2163,2,111.6,4.5,1.3,741,17.1,6,0.14,NA,102465,103,30,4.9,42,NA,-4.3,433.36,213.49,219.87,81873,40177,41696,19284,11236,8048,25901,16754,9147,10984,5130,5854,1925,500,1425,23779,6557,17222,2121,2431,4552,3474.18,1793.95,NA,483.52,19.16,782.89,NA
"235","PL427","023216400000","PODREGION SZCZECINECKO-PYRZYCKI",2016,1.271,432078,207663,268275,219315,100716,130995,212763,106947,137280,23087,10014,13073,3475.15,2150,2132,2,114.9,4.6,1.3,697,16.1,9,0.21,NA,126531,103,39,4.8,42,NA,-3,432.08,212.76,219.32,83551,41129,42422,19459,11427,8032,27011,17490,9521,11349,5350,5999,1893,511,1382,23839,6351,17488,2035,2395,4430,3966.43,1834.91,NA,518.57,19.29,780.32,NA
"236","PL427","023216400000","PODREGION SZCZECINECKO-PYRZYCKI",2017,1.314,430170,205536,263591,218443,99582,128497,211727,105954,135094,19633,8034,11599,3685.73,2253,2199,1.8,113.4,4.6,1.2,686,15.9,9,0.21,260408645,129998,103,41,4.7,42,NA,-4.4,430.17,211.73,218.44,85764,42951,42813,19817,11646,8171,28366,18991,9375,11680,5311,6369,1789,474,1315,24112,6529,17583,2146,2435,4581,4288.51,1948.09,NA,576.73,25.51,808.14,260538643
"237","PL427","023216400000","PODREGION SZCZECINECKO-PYRZYCKI",2018,1.231,427675,202967,258602,217117,98274,125969,210558,104693,132633,17278,6951,10327,3956.79,2357,2382,1.8,105.1,4.2,1,743,17.3,7,0.16,240896393,128548,103,62,4.4,41,NA,-5.8,427.68,210.56,217.12,84590,42126,42464,19736,11617,8119,27119,18288,8831,11860,5443,6417,1870,569,1301,24005,6209,17796,2208,2423,4631,4616.06,2086.94,NA,644.09,21.95,871.8,241024941
"238","PL427","023216400000","PODREGION SZCZECINECKO-PYRZYCKI",2019,1.2,424321,200138,253600,215366,96762,123326,208955,103376,130274,15921,6534,9387,4209.6,2595,2586,2,99.6,4,1.2,679,15.9,5,0.12,306309678,133075,103,85,4.1,41,NA,-7.8,424.32,208.96,215.37,86166,41516,44650,19399,11326,8073,27097,17482,9615,13205,5838,7367,1747,488,1259,24718,6382,18336,2263,2498,4761,4966.21,2254.44,NA,711.65,26.2,840.04,306442753
"239","PL427","023216400000","PODREGION SZCZECINECKO-PYRZYCKI",2020,1.333,406910,185269,236377,206746,89264,114795,200164,96005,121582,17914,7898,10016,4569.15,3136,2988,2.9,96,3.9,1.5,529,13,4,0.1,391142444,141157,103,91,3.5,39,NA,-41,406.91,200.16,206.75,75763,36348,39415,11221,7282,3939,26141,17091,9050,12769,5516,7253,1591,438,1153,24041,6021,18020,2439,2999,5438,5701.38,2570.55,NA,717.28,36.13,920.97,391283601
"240","PL427","023216400000","PODREGION SZCZECINECKO-PYRZYCKI",2021,1.242,402739,182646,232792,204629,87990,112984,198110,94656,119808,14668,6235,8433,5020.01,3267,3142,2.3,113.7,4.5,1.7,718,17.7,5,0.12,383848409,145088,103,103,4,39,NA,-10.3,402.74,198.11,204.63,74313,35586,38727,11061,7157,3904,25833,16739,9094,11761,5289,6472,1487,401,1086,24171,6000,18171,2772,3049,5821,6279.01,2739.23,NA,814.83,47.82,995.18,383993497
"241","PL424","023216500000","PODREGION MIASTO SZCZECIN",2012,1.092,408913,195492,258682,214555,97721,131047,194358,97771,127635,19143,9799,9344,3881.46,4391,4278,4.8,70.1,3,0.8,912,22.3,31,0.76,NA,46875,110,NA,4.6,1361,4435,-1.7,408.91,194.36,214.56,108622,50863,57759,1477,745,732,21591,15736,5855,32516,17776,14740,6268,1894,4374,46770,14712,32058,2010,2183,4193,4057.22,2446.63,NA,930.46,66.82,586.53,NA
"242","PL424","023216500000","PODREGION MIASTO SZCZECIN",2013,1.048,408172,194215,254710,214170,96982,128776,194002,97233,125934,18478,9328,9150,4029.51,4301,4186,3.5,77.3,3.2,0.6,854,20.9,15,0.37,NA,44576,110,NA,4.1,1358,4386,-1.8,408.17,194,214.17,110622,51601,59021,1468,744,724,21501,15671,5830,33039,17786,15253,6597,2041,4556,48017,15359,32658,2115,2145,4260,4345.8,2756.31,NA,973.36,61.4,624.76,NA
